symbol,breakout_date,b_obv_-3,b_obv_-2,b_obv_-1,b_obv_+0,b_obv_+1,b_obv_+2,b_obv_+3,p_obv_-3,p_obv_-2,p_obv_-1,p_obv_+0,p_obv_+1,p_obv_+2
RAY-USD,2023-12-13,3737542011.0,3813828380.0,3779446663.0,3801518840.0,3825966686.0,3906185968.0,3952436753.0,3737542011.0,3813828380.0,3779446663.0,3801518840.0,3825966686.0,3906185968.0
RAY-USD,2023-12-18,3906185968.0,3952436753.0,3899946795.0,3929024943.0,3904161851.0,3937165510.0,4149195324.0,3906185968.0,3952436753.0,3899946795.0,3929024943.0,3904161851.0,3937165510.0
RAY-USD,2024-03-12,4623284572.0,4583315856.0,4626597197.0,4563733226.0,4631172993.0,4539075419.0,4825552169.0,4623284572.0,4583315856.0,4626597197.0,4563733226.0,4631172993.0,4539075419.0
RAY-USD,2024-07-18,5617363430.0,5593651555.0,5573055121.0,5586707857.0,5627396891.0,5736006179.0,5794466055.0,5617363430.0,5593651555.0,5573055121.0,5586707857.0,5627396891.0,5736006179.0
RAY-USD,2024-11-04,5945556281.0,6065953190.0,5961632432.0,5885669605.0,5813987590.0,6040720998.0,6340531989.0,5945556281.0,6065953190.0,5961632432.0,5885669605.0,5813987590.0,6040720998.0
RENDER-USD,2020-07-17,-62899.0,-81179.0,-99857.0,-118930.0,-107656.0,-89375.0,-58508.0,-62899.0,-81179.0,-99857.0,-118930.0,-107656.0,-89375.0
RENDER-USD,2020-08-09,-31896.0,-90521.0,-157518.0,-92270.0,-20087.0,75023.0,188663.0,-31896.0,-90521.0,-157518.0,-92270.0,-20087.0,75023.0
RENDER-USD,2020-08-21,337420.0,266349.0,434778.0,314665.0,426903.0,571515.0,707126.0,337420.0,266349.0,434778.0,314665.0,426903.0,571515.0
RENDER-USD,2020-08-25,426903.0,571515.0,707126.0,530343.0,706668.0,1183967.0,734658.0,426903.0,571515.0,707126.0,530343.0,706668.0,1183967.0
RENDER-USD,2020-11-29,-952525.0,-945027.0,-950720.0,-961565.0,-952145.0,-930221.0,-908337.0,-952525.0,-945027.0,-950720.0,-961565.0,-952145.0,-930221.0
RENDER-USD,2021-02-01,-1032478.0,-1070258.0,-1031986.0,-1011420.0,-990667.0,-972915.0,-936564.0,-1032478.0,-1070258.0,-1031986.0,-1011420.0,-990667.0,-972915.0
RENDER-USD,2021-02-13,-987891.0,-939418.0,-901761.0,-955110.0,-887946.0,-771227.0,-544250.0,-987891.0,-939418.0,-901761.0,-955110.0,-887946.0,-771227.0
RENDER-USD,2021-02-19,-544250.0,-534709.0,-577218.0,-653464.0,-727266.0,-698335.0,-490867.0,-544250.0,-534709.0,-577218.0,-653464.0,-727266.0,-698335.0
RENDER-USD,2021-03-04,-686877.0,-677402.0,-674008.0,-704035.0,-682353.0,-656408.0,-625509.0,-686877.0,-677402.0,-674008.0,-704035.0,-682353.0,-656408.0
RENDER-USD,2021-03-10,-625509.0,-480138.0,-759538.0,-994959.0,-808981.0,-567218.0,-364371.0,-625509.0,-480138.0,-759538.0,-994959.0,-808981.0,-567218.0
RENDER-USD,2021-03-14,-808981.0,-567218.0,-364371.0,-645844.0,-325149.0,887355.0,6488341.0,-808981.0,-567218.0,-364371.0,-645844.0,-325149.0,887355.0
RENDER-USD,2021-03-22,6728377.0,9295025.0,6343901.0,4250127.0,8839157.0,14616046.0,167625100.0,6728377.0,9295025.0,6343901.0,4250127.0,8839157.0,14616046.0
RENDER-USD,2021-04-06,225466748.0,212450262.0,185150867.0,168279326.0,147904283.0,170058350.0,205855347.0,225466748.0,212450262.0,185150867.0,168279326.0,147904283.0,170058350.0
RENDER-USD,2021-05-13,38838466.0,47015947.0,38091637.0,24121595.0,33674877.0,54924545.0,90963034.0,38838466.0,47015947.0,38091637.0,24121595.0,33674877.0,54924545.0
RENDER-USD,2021-05-23,153599934.0,133998344.0,121278549.0,108476425.0,119598616.0,109085138.0,116568555.0,153599934.0,133998344.0,121278549.0,108476425.0,119598616.0,109085138.0
RENDER-USD,2021-07-31,108641180.0,106298863.0,103869718.0,102624198.0,100577182.0,102106100.0,123896720.0,108641180.0,106298863.0,103869718.0,102624198.0,100577182.0,102106100.0
RENDER-USD,2021-08-13,115496275.0,120468422.0,116074192.0,121180342.0,118318714.0,127405913.0,152546117.0,115496275.0,120468422.0,116074192.0,121180342.0,118318714.0,127405913.0
RENDER-USD,2021-10-30,171502044.0,175702340.0,178286120.0,172632082.0,180027980.0,176648295.0,204072340.0,171502044.0,175702340.0,178286120.0,172632082.0,180027980.0,176648295.0
RENDER-USD,2021-11-04,176648295.0,204072340.0,187322093.0,174281004.0,181441282.0,188046042.0,216703781.0,176648295.0,204072340.0,187322093.0,174281004.0,181441282.0,188046042.0
RENDER-USD,2021-11-08,181441282.0,188046042.0,216703781.0,173453225.0,197759522.0,219528365.0,310330658.0,181441282.0,188046042.0,216703781.0,173453225.0,197759522.0,219528365.0
RENDER-USD,2021-11-12,197759522.0,219528365.0,310330658.0,380527239.0,434434620.0,492087120.0,573613193.0,197759522.0,219528365.0,310330658.0,380527239.0,434434620.0,492087120.0
RENDER-USD,2021-11-16,434434620.0,492087120.0,573613193.0,472791416.0,572020705.0,693378203.0,799675258.0,434434620.0,492087120.0,573613193.0,472791416.0,572020705.0,693378203.0
RENDER-USD,2021-12-20,818237944.0,854445988.0,892872782.0,857763062.0,1013866649.0,1133227057.0,1199681967.0,818237944.0,854445988.0,892872782.0,857763062.0,1013866649.0,1133227057.0
RENDER-USD,2022-06-18,248917243.0,237385015.0,245009516.0,235402619.0,289661246.0,377032554.0,407974646.0,248917243.0,237385015.0,245009516.0,235402619.0,289661246.0,377032554.0
RENDER-USD,2022-10-30,883970278.0,898828540.0,886214327.0,901477278.0,926605542.0,961602999.0,1155992600.0,883970278.0,898828540.0,886214327.0,901477278.0,926605542.0,961602999.0
RENDER-USD,2023-01-25,1579241638.0,1687224978.0,1629660643.0,1707908743.0,1770909467.0,1717893202.0,1966663199.0,1579241638.0,1687224978.0,1629660643.0,1707908743.0,1770909467.0,1717893202.0
RENDER-USD,2023-01-30,1717893202.0,1966663199.0,2213296629.0,2098976057.0,2321063116.0,2564006335.0,2760705818.0,1717893202.0,1966663199.0,2213296629.0,2098976057.0,2321063116.0,2564006335.0
RENDER-USD,2023-03-11,2144912017.0,2067033590.0,2162396488.0,2094316072.0,2184911553.0,2374696867.0,2543426967.0,2144912017.0,2067033590.0,2162396488.0,2094316072.0,2184911553.0,2374696867.0
RENDER-USD,2023-04-23,2956616899.0,2755044981.0,2883951889.0,2796511373.0,2931031616.0,3118690719.0,3580749030.0,2956616899.0,2755044981.0,2883951889.0,2796511373.0,2931031616.0,3118690719.0
RENDER-USD,2023-05-15,3540573323.0,3621152457.0,3559988105.0,3498138585.0,3607984361.0,3849184435.0,4157169262.0,3540573323.0,3621152457.0,3559988105.0,3498138585.0,3607984361.0,3849184435.0
RENDER-USD,2023-11-13,5309581587.0,5424349517.0,5348518200.0,5255386300.0,5175304033.0,5432212184.0,5843418019.0,5309581587.0,5424349517.0,5348518200.0,5255386300.0,5175304033.0,5432212184.0
RENDER-USD,2024-03-04,7920389911.0,7717527758.0,7465652980.0,7217052652.0,6833386968.0,7704955660.0,8531202351.0,7920389911.0,7717527758.0,7465652980.0,7217052652.0,6833386968.0,7704955660.0
RENDER-USD,2024-11-08,6868742289.0,7284851201.0,7041967355.0,6825474606.0,7075784902.0,7718094381.0,9067715702.0,6868742289.0,7284851201.0,7041967355.0,6825474606.0,7075784902.0,7718094381.0
RENDER-USD,2025-04-08,16559442646.0,16477685333.0,16656983029.0,16548450736.0,16733492407.0,16857910715.0,17004583175.0,16559442646.0,16477685333.0,16656983029.0,16548450736.0,16733492407.0,16857910715.0
RENDER-USD,2025-05-07,17414742362.0,17484255727.0,17408324742.0,17325027322.0,17431976221.0,17563649444.0,17679523642.0,17414742362.0,17484255727.0,17408324742.0,17325027322.0,17431976221.0,17563649444.0
REQ-USD,2020-02-10,1920182.0,2328556.0,2508608.0,2365625.0,2638955.0,3318388.0,6113419.0,1920182.0,2328556.0,2508608.0,2365625.0,2638955.0,3318388.0
REQ-USD,2020-06-21,7862478.0,7619176.0,7476609.0,8255890.0,7990756.0,8869160.0,14460593.0,7862478.0,7619176.0,7476609.0,8255890.0,7990756.0,8869160.0
REQ-USD,2020-11-06,13089060.0,13201659.0,13402053.0,13719205.0,13435799.0,13596695.0,16295076.0,13089060.0,13201659.0,13402053.0,13719205.0,13435799.0,13596695.0
REQ-USD,2021-01-11,13652241.0,14342118.0,13785246.0,13088331.0,12725391.0,13059404.0,14953756.0,13652241.0,14342118.0,13785246.0,13088331.0,12725391.0,13059404.0
REQ-USD,2021-02-02,8650002.0,10002028.0,9188363.0,9876311.0,12725944.0,13957727.0,16148317.0,8650002.0,10002028.0,9188363.0,9876311.0,12725944.0,13957727.0
REQ-USD,2021-02-10,13658652.0,15308054.0,17066828.0,15561179.0,18229764.0,20694660.0,22961119.0,13658652.0,15308054.0,17066828.0,15561179.0,18229764.0,20694660.0
REQ-USD,2021-02-16,22961119.0,20853009.0,19076190.0,20254595.0,21734488.0,24320390.0,30626821.0,22961119.0,20853009.0,19076190.0,20254595.0,21734488.0,24320390.0
REQ-USD,2021-03-14,32248953.0,29379370.0,31744684.0,33597139.0,41471182.0,44491606.0,52374371.0,32248953.0,29379370.0,31744684.0,33597139.0,41471182.0,44491606.0
REQ-USD,2021-03-25,60528933.0,58726215.0,56033153.0,54406257.0,57012968.0,60524932.0,65985109.0,60528933.0,58726215.0,56033153.0,54406257.0,57012968.0,60524932.0
REQ-USD,2021-08-07,85731839.0,87655109.0,85801216.0,88433331.0,87300526.0,88642744.0,100779029.0,85731839.0,87655109.0,85801216.0,88433331.0,87300526.0,88642744.0
REQ-USD,2021-08-16,223827970.0,166519701.0,136770825.0,103449825.0,86488444.0,114454187.0,214766861.0,223827970.0,166519701.0,136770825.0,103449825.0,86488444.0,114454187.0
REQ-USD,2021-11-23,100518937.0,93111822.0,87205128.0,105859903.0,87936703.0,108051048.0,454455700.0,100518937.0,93111822.0,87205128.0,105859903.0,87936703.0,108051048.0
REQ-USD,2022-06-26,1141066241.0,1152010231.0,1195632822.0,1186731756.0,1182835606.0,1179634167.0,1267597234.0,1141066241.0,1152010231.0,1195632822.0,1186731756.0,1182835606.0,1179634167.0
REQ-USD,2022-10-12,1200211289.0,1202222614.0,1199607767.0,1198253077.0,1196310059.0,1195070684.0,1297975134.0,1200211289.0,1202222614.0,1199607767.0,1198253077.0,1196310059.0,1195070684.0
REQ-USD,2023-10-07,1252673425.0,1251876085.0,1252295907.0,1252741433.0,1255029481.0,1253869028.0,1301090701.0,1252673425.0,1251876085.0,1252295907.0,1252741433.0,1255029481.0,1253869028.0
REQ-USD,2024-02-07,1463275714.0,1464551160.0,1465926823.0,1470869604.0,1469132744.0,1492852123.0,1661283108.0,1463275714.0,1464551160.0,1465926823.0,1470869604.0,1469132744.0,1492852123.0
REQ-USD,2024-03-05,1614207095.0,1619035529.0,1627997505.0,1620562582.0,1626547433.0,1631467852.0,1668155249.0,1614207095.0,1619035529.0,1627997505.0,1620562582.0,1626547433.0,1631467852.0
REQ-USD,2024-03-23,1620519553.0,1616454483.0,1626474612.0,1620463334.0,1623419339.0,1628015434.0,1768294031.0,1620519553.0,1616454483.0,1626474612.0,1620463334.0,1623419339.0,1628015434.0
REQ-USD,2024-12-10,1661418380.0,1664038060.0,1659700948.0,1664425008.0,1666653349.0,1670299971.0,1715909360.0,1661418380.0,1664038060.0,1659700948.0,1664425008.0,1666653349.0,1670299971.0
RETH-USD,2025-05-06,213775559.0,213645653.0,213400814.0,212983861.0,213314365.0,213764341.0,217574029.0,213775559.0,213645653.0,213400814.0,212983861.0,213314365.0,213764341.0
RLB-USD,2022-03-06,-4591.0,-17773.0,-6458.0,-14272.0,3042.0,-8846.0,-29322.0,-4591.0,-17773.0,-6458.0,-14272.0,3042.0,-8846.0
RLB-USD,2022-03-15,-31403.0,-31403.0,-35297.0,-40633.0,-40633.0,-38863.0,-36999.0,-31403.0,-31403.0,-35297.0,-40633.0,-40633.0,-38863.0
RLB-USD,2022-03-20,-38863.0,-36999.0,-34662.0,-38570.0,-34420.0,-36984.0,-41182.0,-38863.0,-36999.0,-34662.0,-38570.0,-34420.0,-36984.0
RLB-USD,2022-03-30,-41182.0,-41182.0,-44581.0,-46220.0,-42913.0,-46255.0,-46820.0,-41182.0,-41182.0,-44581.0,-46220.0,-42913.0,-46255.0
RLB-USD,2022-04-23,-61996.0,-60402.0,-63340.0,-65264.0,-65264.0,-65253.0,-66407.0,-61996.0,-60402.0,-63340.0,-65264.0,-65264.0,-65253.0
RLB-USD,2022-04-27,-65264.0,-65253.0,-66407.0,-66407.0,-66407.0,-64696.0,-67926.0,-65264.0,-65253.0,-66407.0,-66407.0,-66407.0,-64696.0
RLB-USD,2022-05-04,-68024.0,-66345.0,-68638.0,-68638.0,-70687.0,-70687.0,-69287.0,-68024.0,-66345.0,-68638.0,-68638.0,-70687.0,-70687.0
RLB-USD,2022-05-17,-70860.0,-71583.0,-71895.0,-71421.0,-70375.0,-71529.0,-70780.0,-70860.0,-71583.0,-71895.0,-71421.0,-70375.0,-71529.0
RLB-USD,2022-05-22,-71529.0,-70780.0,-71341.0,-71758.0,-71095.0,-71241.0,-71241.0,-71529.0,-70780.0,-71341.0,-71758.0,-71095.0,-71241.0
RLB-USD,2022-06-22,-72997.0,-72997.0,-72997.0,-72997.0,-72997.0,-72997.0,-72642.0,-72997.0,-72997.0,-72997.0,-72997.0,-72997.0,-72997.0
RLB-USD,2022-07-11,-73616.0,-73616.0,-73616.0,-73616.0,-73616.0,-73616.0,-73179.0,-73616.0,-73616.0,-73616.0,-73616.0,-73616.0,-73616.0
RLB-USD,2022-07-21,-74451.0,-74523.0,-74523.0,-74643.0,-74432.0,-74849.0,-74849.0,-74451.0,-74523.0,-74523.0,-74643.0,-74432.0,-74849.0
RLB-USD,2022-08-09,-75280.0,-75280.0,-75280.0,-75280.0,-75280.0,-75280.0,-74804.0,-75280.0,-75280.0,-75280.0,-75280.0,-75280.0,-75280.0
RLB-USD,2022-09-14,-75413.0,-75413.0,-75413.0,-75413.0,-75413.0,-75413.0,-66668.0,-75413.0,-75413.0,-75413.0,-75413.0,-75413.0,-75413.0
RLB-USD,2023-01-27,-217210.0,-223260.0,-229310.0,-235360.0,-241411.0,-247462.0,1768659.0,-217210.0,-223260.0,-229310.0,-235360.0,-241411.0,-247462.0
RLB-USD,2023-02-05,4289076.0,538383.0,-935206.0,-2839435.0,-547485.0,1420834.0,4941401.0,4289076.0,538383.0,-935206.0,-2839435.0,-547485.0,1420834.0
RLB-USD,2023-02-12,-271634.0,-4494806.0,-7200601.0,-4831605.0,-1482455.0,-3800130.0,-518209.0,-271634.0,-4494806.0,-7200601.0,-4831605.0,-1482455.0,-3800130.0
RLB-USD,2023-02-16,-1482455.0,-3800130.0,-518209.0,10200150.0,14745416.0,19414056.0,15077370.0,-1482455.0,-3800130.0,-518209.0,10200150.0,14745416.0,19414056.0
RLB-USD,2023-03-02,1690927.0,-890960.0,1681593.0,-1149415.0,1397349.0,-101417.0,3040658.0,1690927.0,-890960.0,1681593.0,-1149415.0,1397349.0,-101417.0
RLB-USD,2023-04-01,-845907.0,-3377720.0,-5013461.0,-6006321.0,-5387101.0,-6277816.0,-4363260.0,-845907.0,-3377720.0,-5013461.0,-6006321.0,-5387101.0,-6277816.0
RLB-USD,2023-05-02,-5737126.0,-5760609.0,-5811415.0,-5873415.0,-5846568.0,-5879490.0,-5712216.0,-5737126.0,-5760609.0,-5811415.0,-5873415.0,-5846568.0,-5879490.0
RLB-USD,2023-05-13,-5595759.0,-6013316.0,-5773466.0,-5552853.0,-5304187.0,-4335085.0,-2761604.0,-5595759.0,-6013316.0,-5773466.0,-5552853.0,-5304187.0,-4335085.0
RLB-USD,2023-06-27,-2316664.0,-2565928.0,-2745906.0,-2439373.0,-853783.0,-1575436.0,-601267.0,-2316664.0,-2565928.0,-2745906.0,-2439373.0,-853783.0,-1575436.0
RLB-USD,2023-07-03,-601267.0,236785.0,-969061.0,-2150156.0,160500.0,2429299.0,12171058.0,-601267.0,236785.0,-969061.0,-2150156.0,160500.0,2429299.0
RLB-USD,2023-07-10,21398662.0,10297276.0,13555088.0,9827851.0,12492937.0,19398443.0,26831158.0,21398662.0,10297276.0,13555088.0,9827851.0,12492937.0,19398443.0
RLB-USD,2023-07-14,12492937.0,19398443.0,26831158.0,21352322.0,26071999.0,31203500.0,48376598.0,12492937.0,19398443.0,26831158.0,21352322.0,26071999.0,31203500.0
RLB-USD,2023-07-31,-48585860.0,-39871232.0,-47236792.0,-53257207.0,-45022972.0,-37729146.0,-26776090.0,-48585860.0,-39871232.0,-47236792.0,-53257207.0,-45022972.0,-37729146.0
RLB-USD,2023-08-05,-37729146.0,-26776090.0,-18709207.0,-7825955.0,2797161.0,-7592896.0,34370713.0,-37729146.0,-26776090.0,-18709207.0,-7825955.0,2797161.0,-7592896.0
RLB-USD,2023-10-29,-35501023.0,-39522825.0,-42855223.0,-36130110.0,-23444292.0,-9498168.0,12436500.0,-35501023.0,-39522825.0,-42855223.0,-36130110.0,-23444292.0,-9498168.0
RLB-USD,2024-01-26,-167319692.0,-165333719.0,-167669844.0,-171011432.0,-167562288.0,-160013766.0,-151737985.0,-167319692.0,-165333719.0,-167669844.0,-171011432.0,-167562288.0,-160013766.0
RLB-USD,2024-06-11,-173836113.0,-174331378.0,-175678870.0,-177119352.0,-174892482.0,-172433126.0,-168960406.0,-173836113.0,-174331378.0,-175678870.0,-177119352.0,-174892482.0,-172433126.0
RLB-USD,2024-06-22,-175296401.0,-172873388.0,-174065423.0,-173235153.0,-173980301.0,-171716999.0,-166573365.0,-175296401.0,-172873388.0,-174065423.0,-173235153.0,-173980301.0,-171716999.0
RLB-USD,2024-09-07,-175687239.0,-177892640.0,-176322984.0,-174862187.0,-173145609.0,-168754247.0,-163500566.0,-175687239.0,-177892640.0,-176322984.0,-174862187.0,-173145609.0,-168754247.0
RLB-USD,2024-11-08,-189303331.0,-187777442.0,-189188227.0,-190657288.0,-189041866.0,-186704375.0,-185118526.0,-189303331.0,-187777442.0,-189188227.0,-190657288.0,-189041866.0,-186704375.0
RLB-USD,2024-11-22,-184731915.0,-185304928.0,-184157268.0,-185410490.0,-187550952.0,-184448237.0,-179849196.0,-184731915.0,-185304928.0,-184157268.0,-185410490.0,-187550952.0,-184448237.0
ROSE-USD,2020-12-04,-42208755.0,-37780201.0,-31834161.0,-19242666.0,-7444308.0,-22335702.0,757699.0,-42208755.0,-37780201.0,-31834161.0,-19242666.0,-7444308.0,-22335702.0
ROSE-USD,2021-01-14,99704997.0,95623298.0,99748310.0,104169611.0,109553138.0,122316772.0,148409996.0,99704997.0,95623298.0,99748310.0,104169611.0,109553138.0,122316772.0
ROSE-USD,2021-02-07,141793545.0,154046860.0,139400636.0,149930780.0,175922400.0,188949068.0,233783265.0,141793545.0,154046860.0,139400636.0,149930780.0,175922400.0,188949068.0
ROSE-USD,2021-02-14,246190666.0,266695291.0,246803059.0,226381765.0,206601893.0,247898170.0,291866115.0,246190666.0,266695291.0,246803059.0,226381765.0,206601893.0,247898170.0
ROSE-USD,2021-03-02,255987885.0,242740529.0,252208963.0,263860417.0,279484052.0,298355190.0,347825584.0,255987885.0,242740529.0,252208963.0,263860417.0,279484052.0,298355190.0
ROSE-USD,2021-03-11,347417830.0,389529744.0,356668584.0,396738534.0,447857173.0,497831122.0,600787438.0,347417830.0,389529744.0,356668584.0,396738534.0,447857173.0,497831122.0
ROSE-USD,2021-05-23,603152557.0,590720132.0,582160710.0,567157910.0,577334782.0,586859741.0,596260444.0,603152557.0,590720132.0,582160710.0,567157910.0,577334782.0,586859741.0
ROSE-USD,2021-09-02,929726142.0,1034287457.0,1072936672.0,1045289428.0,1073447268.0,1111765580.0,1261069458.0,929726142.0,1034287457.0,1072936672.0,1045289428.0,1073447268.0,1111765580.0
ROSE-USD,2021-09-28,2389283261.0,2311956992.0,2256023415.0,2198444908.0,2158957723.0,2211257149.0,2459347957.0,2389283261.0,2311956992.0,2256023415.0,2198444908.0,2158957723.0,2211257149.0
ROSE-USD,2021-11-15,2290627694.0,2346761010.0,2297009359.0,2250936229.0,2205289888.0,2407636219.0,2840955948.0,2290627694.0,2346761010.0,2297009359.0,2250936229.0,2205289888.0,2407636219.0
ROSE-USD,2021-11-19,2205289888.0,2407636219.0,2840955948.0,2356841041.0,2622339860.0,3531998268.0,3123228316.0,2205289888.0,2407636219.0,2840955948.0,2356841041.0,2622339860.0,3531998268.0
ROSE-USD,2022-01-09,3711589744.0,3476594495.0,3260966283.0,3068428171.0,3350042359.0,3943048313.0,4740442437.0,3711589744.0,3476594495.0,3260966283.0,3068428171.0,3350042359.0,3943048313.0
ROSE-USD,2022-05-12,1547346042.0,1650010413.0,1536961987.0,1422669883.0,1493629663.0,1541153095.0,1598766448.0,1547346042.0,1650010413.0,1536961987.0,1422669883.0,1493629663.0,1541153095.0
ROSE-USD,2022-07-25,1897075242.0,1925686529.0,1891788465.0,1855337063.0,1883716124.0,1918798335.0,2114319132.0,1897075242.0,1925686529.0,1891788465.0,1855337063.0,1883716124.0,1918798335.0
ROSE-USD,2022-08-04,2246000116.0,2352451042.0,2275796173.0,2218855103.0,2285879408.0,2373487199.0,2589151166.0,2246000116.0,2352451042.0,2275796173.0,2218855103.0,2285879408.0,2373487199.0
ROSE-USD,2023-02-05,2458569244.0,2485803616.0,2465624692.0,2436559620.0,2460907654.0,2564230035.0,2806113167.0,2458569244.0,2485803616.0,2465624692.0,2436559620.0,2460907654.0,2564230035.0
ROSE-USD,2023-03-11,2680334254.0,2639384123.0,2681125772.0,2653952975.0,2687139947.0,2747588265.0,2835737681.0,2680334254.0,2639384123.0,2681125772.0,2653952975.0,2687139947.0,2747588265.0
ROSE-USD,2024-11-04,3072218667.0,3063366450.0,3043401326.0,3029654966.0,3049011866.0,3087391449.0,3198230654.0,3072218667.0,3063366450.0,3043401326.0,3029654966.0,3049011866.0,3087391449.0
ROSE-USD,2025-05-07,2969133132.0,2959935852.0,2949657067.0,2959450056.0,2979663314.0,3000330628.0,3038883921.0,2969133132.0,2959935852.0,2949657067.0,2959450056.0,2979663314.0,3000330628.0
RPL-USD,2020-01-07,1044.0,1044.0,1052.0,388.0,388.0,388.0,3541.0,1044.0,1044.0,1052.0,388.0,388.0,388.0
RPL-USD,2020-01-15,3102.0,3059.0,3059.0,3059.0,3059.0,3059.0,3072.0,3102.0,3059.0,3059.0,3059.0,3059.0,3059.0
RPL-USD,2020-01-30,-1642.0,-672.0,-672.0,-3620.0,-2573.0,-2381.0,-1752.0,-1642.0,-672.0,-672.0,-3620.0,-2573.0,-2381.0
RPL-USD,2020-02-11,-6401.0,-4846.0,-4846.0,-5282.0,-5282.0,-3782.0,1736.0,-6401.0,-4846.0,-4846.0,-5282.0,-5282.0,-3782.0
RPL-USD,2020-02-15,-5282.0,-3782.0,1736.0,567.0,840.0,801.0,1122.0,-5282.0,-3782.0,1736.0,567.0,840.0,801.0
RPL-USD,2020-03-16,-3434.0,-4995.0,-4282.0,-4694.0,-2256.0,149.0,2224.0,-3434.0,-4995.0,-4282.0,-4694.0,-2256.0,149.0
RPL-USD,2020-04-15,11064.0,22892.0,27301.0,39986.0,50661.0,109332.0,167529.0,11064.0,22892.0,27301.0,39986.0,50661.0,109332.0
RPL-USD,2020-04-23,137764.0,152158.0,159242.0,176959.0,222744.0,249614.0,510205.0,137764.0,152158.0,159242.0,176959.0,222744.0,249614.0
RPL-USD,2020-04-28,249614.0,510205.0,633716.0,585680.0,651961.0,905361.0,1209423.0,249614.0,510205.0,633716.0,585680.0,651961.0,905361.0
