breakout_date,breakout_date_1,breakout_high,symbol,breakout_date_2,breakout_date_3
2021-08-29,2021-08-29,2.9589760303497314,MINA-USD,2021-08-29,2021-08-29
2021-08-28,2021-08-29,3.075155973434448,MINA-USD,2021-08-28,2021-08-29
2021-08-27,2021-08-29,2.9959659576416016,MINA-USD,2021-08-27,2021-08-29
2021-08-26,2021-08-29,3.0141589641571045,MINA-USD,2021-08-26,2021-08-29
2021-09-06,2021-09-06,4.621562957763672,MINA-USD,2021-09-06,2021-09-06
2021-09-05,2021-09-06,4.4395952224731445,MINA-USD,2021-09-05,2021-09-06
2021-09-04,2021-09-06,4.118298053741455,MINA-USD,2021-09-04,2021-09-06
2021-09-03,2021-09-06,4.150337219238281,MINA-USD,2021-09-03,2021-09-06
2021-11-08,2021-11-08,4.487350940704346,MINA-USD,2021-11-08,2021-11-08
2021-11-07,2021-11-08,4.529507160186768,MINA-USD,2021-11-07,2021-11-08
2021-11-06,2021-11-08,4.413057804107666,MINA-USD,2021-11-06,2021-11-08
2021-11-05,2021-11-08,4.350244998931885,MINA-USD,2021-11-05,2021-11-08
2022-03-15,2022-03-15,1.7125459909439087,MINA-USD,2022-03-15,2022-03-15
2022-03-14,2022-03-15,1.712901949882507,MINA-USD,2022-03-14,2022-03-15
2022-03-13,2022-03-15,1.7173479795455933,MINA-USD,2022-03-13,2022-03-15
2022-03-12,2022-03-15,1.7679510116577148,MINA-USD,2022-03-12,2022-03-15
2023-01-28,2023-01-28,0.6723489761352539,MINA-USD,2023-01-28,2023-01-28
2023-01-27,2023-01-28,0.677079975605011,MINA-USD,2023-01-27,2023-01-28
2023-01-26,2023-01-28,0.7518799901008606,MINA-USD,2023-01-26,2023-01-28
2023-01-25,2023-01-28,0.7144929766654968,MINA-USD,2023-01-25,2023-01-28
2023-02-08,2023-02-08,0.8836889863014221,MINA-USD,2023-02-08,2023-02-08
2023-02-07,2023-02-08,0.8698300123214722,MINA-USD,2023-02-07,2023-02-08
2023-02-06,2023-02-08,0.8425019979476929,MINA-USD,2023-02-06,2023-02-08
2023-02-05,2023-02-08,0.8547130227088928,MINA-USD,2023-02-05,2023-02-08
2023-03-11,2023-03-11,0.6577770113945007,MINA-USD,2023-03-11,2023-03-11
2023-03-10,2023-03-11,0.6678969860076904,MINA-USD,2023-03-10,2023-03-11
2023-03-09,2023-03-11,0.7329229712486267,MINA-USD,2023-03-09,2023-03-11
2023-03-08,2023-03-11,0.7834410071372986,MINA-USD,2023-03-08,2023-03-11
2023-10-21,2023-10-21,0.4023520052433014,MINA-USD,2023-10-21,2023-10-21
2023-10-20,2023-10-21,0.3926520049571991,MINA-USD,2023-10-20,2023-10-21
2023-10-19,2023-10-21,0.3828060030937195,MINA-USD,2023-10-19,2023-10-21
2023-10-18,2023-10-21,0.3766250014305115,MINA-USD,2023-10-18,2023-10-21
2023-12-21,2023-12-21,0.9533219933509828,MINA-USD,2023-12-21,2023-12-21
2023-12-20,2023-12-21,0.9407209753990172,MINA-USD,2023-12-20,2023-12-21
2023-12-19,2023-12-21,0.7833250164985657,MINA-USD,2023-12-19,2023-12-21
2023-12-18,2023-12-21,0.7463409900665283,MINA-USD,2023-12-18,2023-12-21
2025-05-07,2025-05-07,0.223469004034996,MINA-USD,2025-05-07,2025-05-07
2025-05-06,2025-05-07,0.2264100015163421,MINA-USD,2025-05-06,2025-05-07
2025-05-05,2025-05-07,0.2288520038127899,MINA-USD,2025-05-05,2025-05-07
2025-05-04,2025-05-07,0.2295020073652267,MINA-USD,2025-05-04,2025-05-07
2024-05-24,2024-05-24,9.999999974752427e-07,MOG-USD,2024-05-24,2024-05-24
2024-05-23,2024-05-24,9.999999974752427e-07,MOG-USD,2024-05-23,2024-05-24
2024-05-22,2024-05-24,9.999999974752427e-07,MOG-USD,2024-05-22,2024-05-24
2024-05-21,2024-05-24,9.999999974752427e-07,MOG-USD,2024-05-21,2024-05-24
2024-05-29,2024-05-29,1.999999994950485e-06,MOG-USD,2024-05-29,2024-05-29
2024-05-28,2024-05-29,1.999999994950485e-06,MOG-USD,2024-05-28,2024-05-29
2024-05-27,2024-05-29,1.999999994950485e-06,MOG-USD,2024-05-27,2024-05-29
2024-05-26,2024-05-29,9.999999974752427e-07,MOG-USD,2024-05-26,2024-05-29
2024-06-24,2024-06-24,9.999999974752427e-07,MOG-USD,2024-06-24,2024-06-24
2024-06-23,2024-06-24,9.999999974752427e-07,MOG-USD,2024-06-23,2024-06-24
2024-06-22,2024-06-24,9.999999974752427e-07,MOG-USD,2024-06-22,2024-06-24
2024-06-21,2024-06-24,9.999999974752427e-07,MOG-USD,2024-06-21,2024-06-24
2024-07-03,2024-07-03,1.999999994950485e-06,MOG-USD,2024-07-03,2024-07-03
2024-07-02,2024-07-03,1.999999994950485e-06,MOG-USD,2024-07-02,2024-07-03
2024-07-01,2024-07-03,1.999999994950485e-06,MOG-USD,2024-07-01,2024-07-03
2024-06-30,2024-07-03,1.999999994950485e-06,MOG-USD,2024-06-30,2024-07-03
2024-07-07,2024-07-07,1.999999994950485e-06,MOG-USD,2024-07-07,2024-07-07
2024-07-06,2024-07-07,1.999999994950485e-06,MOG-USD,2024-07-06,2024-07-07
2024-07-05,2024-07-07,1.999999994950485e-06,MOG-USD,2024-07-05,2024-07-07
2024-07-04,2024-07-07,1.999999994950485e-06,MOG-USD,2024-07-04,2024-07-07
2024-08-05,2024-08-05,9.999999974752427e-07,MOG-USD,2024-08-05,2024-08-05
2024-08-04,2024-08-05,9.999999974752427e-07,MOG-USD,2024-08-04,2024-08-05
2024-08-03,2024-08-05,9.999999974752427e-07,MOG-USD,2024-08-03,2024-08-05
2024-08-02,2024-08-05,1.999999994950485e-06,MOG-USD,2024-08-02,2024-08-05
2024-09-24,2024-09-24,9.999999974752427e-07,MOG-USD,2024-09-24,2024-09-24
2024-09-23,2024-09-24,9.999999974752427e-07,MOG-USD,2024-09-23,2024-09-24
2024-09-22,2024-09-24,9.999999974752427e-07,MOG-USD,2024-09-22,2024-09-24
2024-09-21,2024-09-24,9.999999974752427e-07,MOG-USD,2024-09-21,2024-09-24
2024-10-01,2024-10-01,1.999999994950485e-06,MOG-USD,2024-10-01,2024-10-01
2024-09-30,2024-10-01,1.999999994950485e-06,MOG-USD,2024-09-30,2024-10-01
2024-09-29,2024-10-01,1.999999994950485e-06,MOG-USD,2024-09-29,2024-10-01
2024-09-28,2024-10-01,1.999999994950485e-06,MOG-USD,2024-09-28,2024-10-01
2024-10-05,2024-10-05,1.999999994950485e-06,MOG-USD,2024-10-05,2024-10-05
2024-10-04,2024-10-05,1.999999994950485e-06,MOG-USD,2024-10-04,2024-10-05
2024-10-03,2024-10-05,9.999999974752427e-07,MOG-USD,2024-10-03,2024-10-05
2024-10-02,2024-10-05,1.999999994950485e-06,MOG-USD,2024-10-02,2024-10-05
2024-10-09,2024-10-09,1.999999994950485e-06,MOG-USD,2024-10-09,2024-10-09
2024-10-08,2024-10-09,1.999999994950485e-06,MOG-USD,2024-10-08,2024-10-09
2024-10-07,2024-10-09,1.999999994950485e-06,MOG-USD,2024-10-07,2024-10-09
2024-10-06,2024-10-09,1.999999994950485e-06,MOG-USD,2024-10-06,2024-10-09
2024-11-12,2024-11-12,1.999999994950485e-06,MOG-USD,2024-11-12,2024-11-12
2024-11-11,2024-11-12,1.999999994950485e-06,MOG-USD,2024-11-11,2024-11-12
2024-11-10,2024-11-12,1.999999994950485e-06,MOG-USD,2024-11-10,2024-11-12
2024-11-09,2024-11-12,1.999999994950485e-06,MOG-USD,2024-11-09,2024-11-12
2024-11-18,2024-11-18,3.000000106112566e-06,MOG-USD,2024-11-18,2024-11-18
2024-11-17,2024-11-18,3.000000106112566e-06,MOG-USD,2024-11-17,2024-11-18
2024-11-16,2024-11-18,3.000000106112566e-06,MOG-USD,2024-11-16,2024-11-18
2024-11-15,2024-11-18,3.000000106112566e-06,MOG-USD,2024-11-15,2024-11-18
2024-11-26,2024-11-26,3.000000106112566e-06,MOG-USD,2024-11-26,2024-11-26
2024-11-25,2024-11-26,3.000000106112566e-06,MOG-USD,2024-11-25,2024-11-26
2024-11-24,2024-11-26,3.000000106112566e-06,MOG-USD,2024-11-24,2024-11-26
2024-11-23,2024-11-26,3.000000106112566e-06,MOG-USD,2024-11-23,2024-11-26
2024-12-02,2024-12-02,1.999999994950485e-06,MOG-USD,2024-12-02,2024-12-02
2024-12-01,2024-12-02,3.000000106112566e-06,MOG-USD,2024-12-01,2024-12-02
2024-11-30,2024-12-02,3.000000106112566e-06,MOG-USD,2024-11-30,2024-12-02
2024-11-29,2024-12-02,3.000000106112566e-06,MOG-USD,2024-11-29,2024-12-02
2024-12-31,2024-12-31,1.999999994950485e-06,MOG-USD,2024-12-31,2024-12-31
2024-12-30,2024-12-31,1.999999994950485e-06,MOG-USD,2024-12-30,2024-12-31
2024-12-29,2024-12-31,1.999999994950485e-06,MOG-USD,2024-12-29,2024-12-31
2024-12-28,2024-12-31,1.999999994950485e-06,MOG-USD,2024-12-28,2024-12-31
2020-10-16,2020-10-16,0.0827889963984489,MOVE-USD,2020-10-16,2020-10-16
2020-10-15,2020-10-16,0.0892250016331672,MOVE-USD,2020-10-15,2020-10-16
2020-10-14,2020-10-16,0.1003120020031929,MOVE-USD,2020-10-14,2020-10-16
2020-10-13,2020-10-16,0.108314000070095,MOVE-USD,2020-10-13,2020-10-16
2020-10-28,2020-10-28,0.1149170026183128,MOVE-USD,2020-10-28,2020-10-28
2020-10-27,2020-10-28,0.1157149970531463,MOVE-USD,2020-10-27,2020-10-28
2020-10-26,2020-10-28,0.1222250014543533,MOVE-USD,2020-10-26,2020-10-28
2020-10-25,2020-10-28,0.1216700002551078,MOVE-USD,2020-10-25,2020-10-28
2020-11-09,2020-11-09,0.327131986618042,MOVE-USD,2020-11-09,2020-11-09
2020-11-08,2020-11-09,0.3334830105304718,MOVE-USD,2020-11-08,2020-11-09
2020-11-07,2020-11-09,0.3335669934749603,MOVE-USD,2020-11-07,2020-11-09
2020-11-06,2020-11-09,0.2979440093040466,MOVE-USD,2020-11-06,2020-11-09
2020-11-13,2020-11-13,0.6298999786376953,MOVE-USD,2020-11-13,2020-11-13
2020-11-12,2020-11-13,0.5468019843101501,MOVE-USD,2020-11-12,2020-11-13
2020-11-11,2020-11-13,0.4316639900207519,MOVE-USD,2020-11-11,2020-11-13
2020-11-10,2020-11-13,0.3218379914760589,MOVE-USD,2020-11-10,2020-11-13
2021-01-02,2021-01-02,0.5882970094680786,MOVE-USD,2021-01-02,2021-01-02
2021-01-01,2021-01-02,0.5774840116500854,MOVE-USD,2021-01-01,2021-01-02
2020-12-31,2021-01-02,0.5835139751434326,MOVE-USD,2020-12-31,2021-01-02
2020-12-30,2021-01-02,0.5736680030822754,MOVE-USD,2020-12-30,2021-01-02
2021-01-21,2021-01-21,0.7468839883804321,MOVE-USD,2021-01-21,2021-01-21
2021-01-20,2021-01-21,0.7915740013122559,MOVE-USD,2021-01-20,2021-01-21
2021-01-19,2021-01-21,0.9342730045318604,MOVE-USD,2021-01-19,2021-01-21
2021-01-18,2021-01-21,0.8108260035514832,MOVE-USD,2021-01-18,2021-01-21
2021-01-30,2021-01-30,0.9948300123214722,MOVE-USD,2021-01-30,2021-01-30
2021-01-29,2021-01-30,0.8839730024337769,MOVE-USD,2021-01-29,2021-01-30
2021-01-28,2021-01-30,0.8307260274887085,MOVE-USD,2021-01-28,2021-01-30
2021-01-27,2021-01-30,0.93879497051239,MOVE-USD,2021-01-27,2021-01-30
2021-02-03,2021-02-03,1.467376947402954,MOVE-USD,2021-02-03,2021-02-03
2021-02-02,2021-02-03,1.3943690061569214,MOVE-USD,2021-02-02,2021-02-03
2021-02-01,2021-02-03,1.233873963356018,MOVE-USD,2021-02-01,2021-02-03
2021-01-31,2021-02-03,1.0462299585342407,MOVE-USD,2021-01-31,2021-02-03
2021-03-09,2021-03-09,0.5234590172767639,MOVE-USD,2021-03-09,2021-03-09
2021-03-08,2021-03-09,0.5477380156517029,MOVE-USD,2021-03-08,2021-03-09
2021-03-07,2021-03-09,0.5934169888496399,MOVE-USD,2021-03-07,2021-03-09
2021-03-06,2021-03-09,0.6190339922904968,MOVE-USD,2021-03-06,2021-03-09
2021-04-20,2021-04-20,0.8678060173988342,MOVE-USD,2021-04-20,2021-04-20
2021-04-19,2021-04-20,0.996715009212494,MOVE-USD,2021-04-19,2021-04-20
2021-04-18,2021-04-20,0.9243549704551696,MOVE-USD,2021-04-18,2021-04-20
2021-04-17,2021-04-20,1.0126409530639648,MOVE-USD,2021-04-17,2021-04-20
2021-05-23,2021-05-23,0.484697014093399,MOVE-USD,2021-05-23,2021-05-23
2021-05-22,2021-05-23,0.4804539978504181,MOVE-USD,2021-05-22,2021-05-23
2021-05-21,2021-05-23,0.5333970189094543,MOVE-USD,2021-05-21,2021-05-23
2021-05-20,2021-05-23,1.446571946144104,MOVE-USD,2021-05-20,2021-05-23
2021-06-12,2021-06-12,0.3409110009670257,MOVE-USD,2021-06-12,2021-06-12
2021-06-11,2021-06-12,0.3892030119895935,MOVE-USD,2021-06-11,2021-06-12
2021-06-10,2021-06-12,0.4139429926872253,MOVE-USD,2021-06-10,2021-06-12
2021-06-09,2021-06-12,0.4392110109329223,MOVE-USD,2021-06-09,2021-06-12
2021-06-25,2021-06-25,0.3682779967784881,MOVE-USD,2021-06-25,2021-06-25
2021-06-24,2021-06-25,0.3292930126190185,MOVE-USD,2021-06-24,2021-06-25
2021-06-23,2021-06-25,0.3172880113124847,MOVE-USD,2021-06-23,2021-06-25
2021-06-22,2021-06-25,0.3118729889392853,MOVE-USD,2021-06-22,2021-06-25
2021-07-20,2021-07-20,0.2652660012245178,MOVE-USD,2021-07-20,2021-07-20
2021-07-19,2021-07-20,0.2930870056152344,MOVE-USD,2021-07-19,2021-07-20
2021-07-18,2021-07-20,0.3059349954128265,MOVE-USD,2021-07-18,2021-07-20
2021-07-17,2021-07-20,0.3036659955978393,MOVE-USD,2021-07-17,2021-07-20
2021-08-17,2021-08-17,0.5427119731903076,MOVE-USD,2021-08-17,2021-08-17
2021-08-16,2021-08-17,0.5450369715690613,MOVE-USD,2021-08-16,2021-08-17
2021-08-15,2021-08-17,0.5389969944953918,MOVE-USD,2021-08-15,2021-08-17
2021-08-14,2021-08-17,0.5466899871826172,MOVE-USD,2021-08-14,2021-08-17
2021-08-24,2021-08-24,0.6607800126075745,MOVE-USD,2021-08-24,2021-08-24
2021-08-23,2021-08-24,0.7228360176086426,MOVE-USD,2021-08-23,2021-08-24
2021-08-22,2021-08-24,0.7566220164299011,MOVE-USD,2021-08-22,2021-08-24
2021-08-21,2021-08-24,0.710411012172699,MOVE-USD,2021-08-21,2021-08-24
2021-08-30,2021-08-30,0.8817449808120728,MOVE-USD,2021-08-30,2021-08-30
2021-08-29,2021-08-30,0.8532869815826416,MOVE-USD,2021-08-29,2021-08-30
2021-08-28,2021-08-30,0.9323800206184388,MOVE-USD,2021-08-28,2021-08-30
2021-08-27,2021-08-30,0.9064040184020996,MOVE-USD,2021-08-27,2021-08-30
2021-11-16,2021-11-16,4.074921131134033,MOVE-USD,2021-11-16,2021-11-16
2021-11-15,2021-11-16,0.6088399887084961,MOVE-USD,2021-11-15,2021-11-16
2021-11-14,2021-11-16,0.634581983089447,MOVE-USD,2021-11-14,2021-11-16
2021-11-13,2021-11-16,0.6472079753875732,MOVE-USD,2021-11-13,2021-11-16
2022-01-27,2022-01-27,0.2942200005054474,MOVE-USD,2022-01-27,2022-01-27
2022-01-26,2022-01-27,0.3188909888267517,MOVE-USD,2022-01-26,2022-01-27
2022-01-25,2022-01-27,0.3002890050411224,MOVE-USD,2022-01-25,2022-01-27
2022-01-24,2022-01-27,0.3076969981193542,MOVE-USD,2022-01-24,2022-01-27
2022-03-13,2022-03-13,0.2893140017986297,MOVE-USD,2022-03-13,2022-03-13
2022-03-12,2022-03-13,0.2880429923534393,MOVE-USD,2022-03-12,2022-03-13
2022-03-11,2022-03-13,0.2969090044498443,MOVE-USD,2022-03-11,2022-03-13
2022-03-10,2022-03-13,0.2970789968967438,MOVE-USD,2022-03-10,2022-03-13
2022-04-12,2022-04-12,0.4541540145874023,MOVE-USD,2022-04-12,2022-04-12
2022-04-11,2022-04-12,0.4928370118141174,MOVE-USD,2022-04-11,2022-04-12
2022-04-10,2022-04-12,0.5051829814910889,MOVE-USD,2022-04-10,2022-04-12
2022-04-09,2022-04-12,0.4998039901256561,MOVE-USD,2022-04-09,2022-04-12
2022-06-17,2022-06-17,0.1440020054578781,MOVE-USD,2022-06-17,2022-06-17
2022-06-16,2022-06-17,0.1638839989900589,MOVE-USD,2022-06-16,2022-06-17
2022-06-15,2022-06-17,0.1616259962320327,MOVE-USD,2022-06-15,2022-06-17
2022-06-14,2022-06-17,0.1622630059719085,MOVE-USD,2022-06-14,2022-06-17
2022-06-22,2022-06-22,0.1858610063791275,MOVE-USD,2022-06-22,2022-06-22
2022-06-21,2022-06-22,0.225382998585701,MOVE-USD,2022-06-21,2022-06-22
2022-06-20,2022-06-22,0.1862459927797317,MOVE-USD,2022-06-20,2022-06-22
2022-06-19,2022-06-22,0.147147998213768,MOVE-USD,2022-06-19,2022-06-22
2022-07-13,2022-07-13,0.1848559975624084,MOVE-USD,2022-07-13,2022-07-13
2022-07-12,2022-07-13,0.1667660027742386,MOVE-USD,2022-07-12,2022-07-13
2022-07-11,2022-07-13,0.1742690056562423,MOVE-USD,2022-07-11,2022-07-13
2022-07-10,2022-07-13,0.1876499950885772,MOVE-USD,2022-07-10,2022-07-13
2022-07-20,2022-07-20,0.2481549978256225,MOVE-USD,2022-07-20,2022-07-20
2022-07-19,2022-07-20,0.2643170058727264,MOVE-USD,2022-07-19,2022-07-20
2022-07-18,2022-07-20,0.2592740058898926,MOVE-USD,2022-07-18,2022-07-20
2022-07-17,2022-07-20,0.2572279870510101,MOVE-USD,2022-07-17,2022-07-20
2022-08-26,2022-08-26,0.2293339967727661,MOVE-USD,2022-08-26,2022-08-26
2022-08-25,2022-08-26,0.2339179962873459,MOVE-USD,2022-08-25,2022-08-26
2022-08-24,2022-08-26,0.225955992937088,MOVE-USD,2022-08-24,2022-08-26
2022-08-23,2022-08-26,0.2188510000705719,MOVE-USD,2022-08-23,2022-08-26
2023-04-02,2023-04-02,0.2198559939861297,MOVE-USD,2023-04-02,2023-04-02
2023-04-01,2023-04-02,0.2179930061101913,MOVE-USD,2023-04-01,2023-04-02
2023-03-31,2023-04-02,0.2026560008525848,MOVE-USD,2023-03-31,2023-04-02
2023-03-30,2023-04-02,0.201214000582695,MOVE-USD,2023-03-30,2023-04-02
2022-11-01,2022-11-01,0.0817399993538856,MPLX-USD,2022-11-01,2022-11-01
2022-10-31,2022-11-01,0.0825629979372024,MPLX-USD,2022-10-31,2022-11-01
2022-10-30,2022-11-01,0.081845998764038,MPLX-USD,2022-10-30,2022-11-01
2022-10-29,2022-11-01,0.0810590013861656,MPLX-USD,2022-10-29,2022-11-01
2023-01-20,2023-01-20,0.0461330004036426,MPLX-USD,2023-01-20,2023-01-20
2023-01-19,2023-01-20,0.0456020012497901,MPLX-USD,2023-01-19,2023-01-20
2023-01-18,2023-01-20,0.0481909997761249,MPLX-USD,2023-01-18,2023-01-20
2023-01-17,2023-01-20,0.0511129982769489,MPLX-USD,2023-01-17,2023-01-20
2023-01-24,2023-01-24,0.0599079988896846,MPLX-USD,2023-01-24,2023-01-24
2023-01-23,2023-01-24,0.0604519993066787,MPLX-USD,2023-01-23,2023-01-24
2023-01-22,2023-01-24,0.058263000100851,MPLX-USD,2023-01-22,2023-01-24
2023-01-21,2023-01-24,0.0636160001158714,MPLX-USD,2023-01-21,2023-01-24
2023-04-28,2023-04-28,0.0310810003429651,MPLX-USD,2023-04-28,2023-04-28
2023-04-27,2023-04-28,0.0299619995057582,MPLX-USD,2023-04-27,2023-04-28
2023-04-26,2023-04-28,0.0307170003652572,MPLX-USD,2023-04-26,2023-04-28
2023-04-25,2023-04-28,0.0294899996370077,MPLX-USD,2023-04-25,2023-04-28
2023-08-02,2023-08-02,0.0486800000071525,MPLX-USD,2023-08-02,2023-08-02
2023-08-01,2023-08-02,0.0524149984121322,MPLX-USD,2023-08-01,2023-08-02
2023-07-31,2023-08-02,0.066720999777317,MPLX-USD,2023-07-31,2023-08-02
2023-07-30,2023-08-02,0.0725060030817985,MPLX-USD,2023-07-30,2023-08-02
2023-09-27,2023-09-27,0.0399769991636276,MPLX-USD,2023-09-27,2023-09-27
2023-09-26,2023-09-27,0.0409259982407093,MPLX-USD,2023-09-26,2023-09-27
2023-09-25,2023-09-27,0.0420089997351169,MPLX-USD,2023-09-25,2023-09-27
2023-09-24,2023-09-27,0.053031999617815,MPLX-USD,2023-09-24,2023-09-27
2023-11-12,2023-11-12,0.0600979998707771,MPLX-USD,2023-11-12,2023-11-12
2023-11-11,2023-11-12,0.0582920014858245,MPLX-USD,2023-11-11,2023-11-12
2023-11-10,2023-11-12,0.0501510016620159,MPLX-USD,2023-11-10,2023-11-12
2023-11-09,2023-11-12,0.0486209988594055,MPLX-USD,2023-11-09,2023-11-12
2023-11-22,2023-11-22,0.0635539963841438,MPLX-USD,2023-11-22,2023-11-22
2023-11-21,2023-11-22,0.0709149986505508,MPLX-USD,2023-11-21,2023-11-22
2023-11-20,2023-11-22,0.0772539973258972,MPLX-USD,2023-11-20,2023-11-22
2023-11-19,2023-11-22,0.0701820030808448,MPLX-USD,2023-11-19,2023-11-22
2023-11-28,2023-11-28,0.0814540013670921,MPLX-USD,2023-11-28,2023-11-28
2023-11-27,2023-11-28,0.0825800001621246,MPLX-USD,2023-11-27,2023-11-28
2023-11-26,2023-11-28,0.0897599980235099,MPLX-USD,2023-11-26,2023-11-28
2023-11-25,2023-11-28,0.0963609963655471,MPLX-USD,2023-11-25,2023-11-28
2023-12-05,2023-12-05,0.1373450011014938,MPLX-USD,2023-12-05,2023-12-05
2023-12-04,2023-12-05,0.1507019996643066,MPLX-USD,2023-12-04,2023-12-05
2023-12-03,2023-12-05,0.1277620047330856,MPLX-USD,2023-12-03,2023-12-05
2023-12-02,2023-12-05,0.1140339970588684,MPLX-USD,2023-12-02,2023-12-05
2023-12-16,2023-12-16,0.1952980011701584,MPLX-USD,2023-12-16,2023-12-16
2023-12-15,2023-12-16,0.2181420028209686,MPLX-USD,2023-12-15,2023-12-16
2023-12-14,2023-12-16,0.2757129967212677,MPLX-USD,2023-12-14,2023-12-16
2023-12-13,2023-12-16,0.2045789957046508,MPLX-USD,2023-12-13,2023-12-16
2024-01-04,2024-01-04,0.2864159941673279,MPLX-USD,2024-01-04,2024-01-04
2024-01-03,2024-01-04,0.3866609930992126,MPLX-USD,2024-01-03,2024-01-04
2024-01-02,2024-01-04,0.3874270021915436,MPLX-USD,2024-01-02,2024-01-04
2024-01-01,2024-01-04,0.3757370114326477,MPLX-USD,2024-01-01,2024-01-04
2024-03-10,2024-03-10,0.1515440046787262,MPLX-USD,2024-03-10,2024-03-10
2024-03-09,2024-03-10,0.1422010064125061,MPLX-USD,2024-03-09,2024-03-10
2024-03-08,2024-03-10,0.1587949991226196,MPLX-USD,2024-03-08,2024-03-10
2024-03-07,2024-03-10,0.1640429943799972,MPLX-USD,2024-03-07,2024-03-10
2024-03-22,2024-03-22,0.2081480026245117,MPLX-USD,2024-03-22,2024-03-22
2024-03-21,2024-03-22,0.1962240040302276,MPLX-USD,2024-03-21,2024-03-22
2024-03-20,2024-03-22,0.2240860015153885,MPLX-USD,2024-03-20,2024-03-22
2024-03-19,2024-03-22,0.2119169980287552,MPLX-USD,2024-03-19,2024-03-22
2024-04-02,2024-04-02,0.2950359880924225,MPLX-USD,2024-04-02,2024-04-02
2024-04-01,2024-04-02,0.3214679956436157,MPLX-USD,2024-04-01,2024-04-02
2024-03-31,2024-04-02,0.2738940119743347,MPLX-USD,2024-03-31,2024-04-02
2024-03-30,2024-04-02,0.2992799878120422,MPLX-USD,2024-03-30,2024-04-02
2024-06-10,2024-06-10,0.2810539901256561,MPLX-USD,2024-06-10,2024-06-10
2024-06-09,2024-06-10,0.2819060087203979,MPLX-USD,2024-06-09,2024-06-10
2024-06-08,2024-06-10,0.2822740077972412,MPLX-USD,2024-06-08,2024-06-10
2024-06-07,2024-06-10,0.308881014585495,MPLX-USD,2024-06-07,2024-06-10
2024-09-19,2024-09-19,0.3039239943027496,MPLX-USD,2024-09-19,2024-09-19
2024-09-18,2024-09-19,0.3081490099430084,MPLX-USD,2024-09-18,2024-09-19
2024-09-17,2024-09-19,0.3064160048961639,MPLX-USD,2024-09-17,2024-09-19
2024-09-16,2024-09-19,0.3085690140724182,MPLX-USD,2024-09-16,2024-09-19
2022-12-31,2022-12-31,10.935440063476562,MSOL-USD,2022-12-31,2022-12-31
2022-12-30,2022-12-31,10.755828857421877,MSOL-USD,2022-12-30,2022-12-31
2022-12-29,2022-12-31,11.6583833694458,MSOL-USD,2022-12-29,2022-12-31
2022-12-28,2022-12-31,12.207791328430176,MSOL-USD,2022-12-28,2022-12-31
2023-01-11,2023-01-11,17.708797454833984,MSOL-USD,2023-01-11,2023-01-11
2023-01-10,2023-01-11,17.845470428466797,MSOL-USD,2023-01-10,2023-01-11
2023-01-09,2023-01-11,18.651506423950195,MSOL-USD,2023-01-09,2023-01-11
2023-01-08,2023-01-11,15.145036697387695,MSOL-USD,2023-01-08,2023-01-11
2023-04-27,2023-04-27,24.83595085144043,MSOL-USD,2023-04-27,2023-04-27
2023-04-26,2023-04-27,28.106098175048828,MSOL-USD,2023-04-26,2023-04-27
2023-04-25,2023-04-27,78.6954574584961,MSOL-USD,2023-04-25,2023-04-27
2023-04-24,2023-04-27,79.98577880859375,MSOL-USD,2023-04-24,2023-04-27
2023-05-02,2023-05-02,34.98366165161133,MSOL-USD,2023-05-02,2023-05-02
2023-05-01,2023-05-02,88.35713958740234,MSOL-USD,2023-05-01,2023-05-02
2023-04-30,2023-05-02,92.4367446899414,MSOL-USD,2023-04-30,2023-05-02
2023-04-29,2023-05-02,26.100509643554688,MSOL-USD,2023-04-29,2023-05-02
2023-05-15,2023-05-15,23.79145240783692,MSOL-USD,2023-05-15,2023-05-15
2023-05-14,2023-05-15,23.477933883666992,MSOL-USD,2023-05-14,2023-05-15
2023-05-13,2023-05-15,30.451255798339844,MSOL-USD,2023-05-13,2023-05-15
2023-05-12,2023-05-15,23.06427955627441,MSOL-USD,2023-05-12,2023-05-15
2023-05-20,2023-05-20,68.45567321777344,MSOL-USD,2023-05-20,2023-05-20
2023-05-19,2023-05-20,84.66612243652344,MSOL-USD,2023-05-19,2023-05-20
2023-05-18,2023-05-20,73.00457763671875,MSOL-USD,2023-05-18,2023-05-20
2023-05-17,2023-05-20,23.430156707763672,MSOL-USD,2023-05-17,2023-05-20
2023-05-28,2023-05-28,24.317840576171875,MSOL-USD,2023-05-28,2023-05-28
2023-05-27,2023-05-28,33.37800979614258,MSOL-USD,2023-05-27,2023-05-28
2023-05-26,2023-05-28,72.92901611328125,MSOL-USD,2023-05-26,2023-05-28
2023-05-25,2023-05-28,56.48247528076172,MSOL-USD,2023-05-25,2023-05-28
2023-06-17,2023-06-17,17.954814910888672,MSOL-USD,2023-06-17,2023-06-17
