symbol,breakout_date,b_vtp_-3,b_vtp_-2,b_vtp_-1,b_vtp_+0,b_vtp_+1,b_vtp_+2,b_vtp_+3,p_vtp_-3,p_vtp_-2,p_vtp_-1,p_vtp_+0,p_vtp_+1,p_vtp_+2
KDA-USD,2021-12-23,4857493.714050639,4774291.509919547,4758095.015216075,4689883.795066953,4913838.240774737,4872057.5735538555,5254946.344172168,4857493.714050639,4774291.509919547,4758095.015216075,4689883.795066953,4913838.240774737,4872057.5735538555
KDA-USD,2022-02-05,6088834.693032099,5760534.197111849,5834432.676900785,5931039.558914506,5577780.02938921,6629189.753903917,9235195.10242604,6088834.693032099,5760534.197111849,5834432.676900785,5931039.558914506,5577780.02938921,6629189.753903917
KDA-USD,2022-05-11,10692588.504089843,12608240.353155376,14886313.346545182,20212780.898744404,21218904.478425294,22718584.826018028,23185883.840429176,10692588.504089843,12608240.353155376,14886313.346545182,20212780.898744404,21218904.478425294,22718584.826018028
KDA-USD,2023-12-21,12597740.260982625,12137866.020807195,11647615.867422594,11862332.69681521,11951666.660505425,11685975.94241959,24757469.472820245,12597740.260982625,12137866.020807195,11647615.867422594,11862332.69681521,11951666.660505425,11685975.94241959
KDA-USD,2024-09-15,6648464.294447924,6227379.606630462,5833395.462287177,5965416.331095084,6188113.957804037,6138006.424735757,24400347.63300367,6648464.294447924,6227379.606630462,5833395.462287177,5965416.331095084,6188113.957804037,6138006.424735757
KDA-USD,2024-11-24,31204687.973746464,30929616.799853176,32900057.634918615,34049784.97598647,48503467.727742285,53502501.2279374,54109769.22140962,31204687.973746464,30929616.799853176,32900057.634918615,34049784.97598647,48503467.727742285,53502501.2279374
KDA-USD,2024-11-30,54109769.22140962,57516839.42116366,54847712.69136751,50282055.32287651,46068508.28729903,44500008.35121489,53405026.36401063,54109769.22140962,57516839.42116366,54847712.69136751,50282055.32287651,46068508.28729903,44500008.35121489
KDA-USD,2025-01-14,15128525.699499302,13983341.38725441,15552083.940853601,15466235.73706454,16874340.764020607,19113520.036716525,23845173.426777713,15128525.699499302,13983341.38725441,15552083.940853601,15466235.73706454,16874340.764020607,19113520.036716525
KOGE-USD,2025-02-06,4357.382828262949,4409.099304918131,4018.9791665767198,3598.2281491257368,3305.287433723088,3820.496849400896,7534.752658002547,4357.382828262949,4409.099304918131,4018.9791665767198,3598.2281491257368,3305.287433723088,3820.496849400896
KSM-USD,2020-02-11,697003.2680396454,699222.3034744401,694739.0918365654,694123.7528646669,697839.694830473,698536.5236205515,685775.3172999686,697003.2680396454,699222.3034744401,694739.0918365654,694123.7528646669,697839.694830473,698536.5236205515
KSM-USD,2020-02-17,685775.3172999686,665666.3061603096,627835.9877835327,615118.8649210064,594630.788140106,585539.5147638327,573086.5728961949,685775.3172999686,665666.3061603096,627835.9877835327,615118.8649210064,594630.788140106,585539.5147638327
KSM-USD,2020-02-28,593771.7770449515,605741.8590199233,587015.847059926,579574.2391788706,585177.3455180592,586630.1462187903,589678.2500906242,593771.7770449515,605741.8590199233,587015.847059926,579574.2391788706,585177.3455180592,586630.1462187903
KSM-USD,2020-03-17,652000.5810096891,649244.5998589867,645646.2069928786,628008.8138887514,620919.1197099215,698246.7865369442,756434.7925873334,652000.5810096891,649244.5998589867,645646.2069928786,628008.8138887514,620919.1197099215,698246.7865369442
KSM-USD,2020-03-31,840398.0769919177,795349.8771158785,796741.0693945679,878758.6472222749,850438.7630225935,910895.9028912331,939557.2196569123,840398.0769919177,795349.8771158785,796741.0693945679,878758.6472222749,850438.7630225935,910895.9028912331
KSM-USD,2020-04-20,808468.5024827142,795767.7172498164,778098.3150881606,817256.9069132274,747760.3812802093,678720.0368028701,629725.6918058114,808468.5024827142,795767.7172498164,778098.3150881606,817256.9069132274,747760.3812802093,678720.0368028701
KSM-USD,2020-04-27,568350.4708855075,523622.7022007425,498797.1852941676,478264.10088717233,455952.4736088439,454850.5274317025,476279.164980973,568350.4708855075,523622.7022007425,498797.1852941676,478264.10088717233,455952.4736088439,454850.5274317025
KSM-USD,2020-05-11,472695.36143506435,486379.403561294,495522.93828210374,496682.69118131173,495195.59478382405,502406.8061197356,520216.6393428565,472695.36143506435,486379.403561294,495522.93828210374,496682.69118131173,495195.59478382405,502406.8061197356
KSM-USD,2020-07-20,368434.66548329126,378886.7320096752,402890.74603042565,386769.98607863166,377058.25670858746,367792.0777010955,413192.6547108616,368434.66548329126,378886.7320096752,402890.74603042565,386769.98607863166,377058.25670858746,367792.0777010955
KSM-USD,2020-08-19,658031.9915186473,670005.0333279276,704867.5743291283,700543.4395298467,699459.7941430514,744651.9495104661,819243.4142884742,658031.9915186473,670005.0333279276,704867.5743291283,700543.4395298467,699459.7941430514,744651.9495104661
KSM-USD,2020-08-23,699459.7941430514,744651.9495104661,819243.4142884742,785616.6663035997,837521.0104665743,1244235.9240945135,1276231.320899891,699459.7941430514,744651.9495104661,819243.4142884742,785616.6663035997,837521.0104665743,1244235.9240945135
KSM-USD,2020-08-28,1244235.9240945135,1276231.320899891,1279011.1233171413,1243781.6677123958,1258321.4813739671,1235379.51817749,1295261.6789078608,1244235.9240945135,1276231.320899891,1279011.1233171413,1243781.6677123958,1258321.4813739671,1235379.51817749
KSM-USD,2021-01-11,1570978.4244694877,1487413.1855118072,1498857.9269025293,1607599.483562715,1553626.6382307368,1622957.1532750353,1607113.1414122812,1570978.4244694877,1487413.1855118072,1498857.9269025293,1607599.483562715,1553626.6382307368,1622957.1532750353
KSM-USD,2021-01-15,1553626.6382307368,1622957.1532750353,1607113.1414122812,1614144.0409545628,1679625.558729203,1696212.300506955,1746248.4084735694,1553626.6382307368,1622957.1532750353,1607113.1414122812,1614144.0409545628,1679625.558729203,1696212.300506955
KSM-USD,2021-02-14,1186637.2932329553,1174033.6638166124,1193417.5206177551,1162373.8123161856,1456758.6965387957,1503272.1223324197,1520578.6394952983,1186637.2932329553,1174033.6638166124,1193417.5206177551,1162373.8123161856,1456758.6965387957,1503272.1223324197
KSM-USD,2021-03-08,996320.426708149,920829.9800402496,850658.8258821778,805479.5323145863,840163.3495051713,899285.3053479418,901875.43468322,996320.426708149,920829.9800402496,850658.8258821778,805479.5323145863,840163.3495051713,899285.3053479418
KSM-USD,2021-04-24,788785.3594794325,788417.795241246,849625.4976161984,787565.2650589454,735783.5495046059,744032.6617406239,723408.7637991232,788785.3594794325,788417.795241246,849625.4976161984,787565.2650589454,735783.5495046059,744032.6617406239
KSM-USD,2021-05-11,608925.3707620733,580945.3375341477,587638.7239539927,569235.9935104231,758529.00104376,1147375.8022692422,1175297.423324194,608925.3707620733,580945.3375341477,587638.7239539927,569235.9935104231,758529.00104376,1147375.8022692422
KSM-USD,2021-05-23,1576279.8781589419,1643947.4342358885,1535842.9331822707,1588006.327509875,1537041.1669998143,1520028.6787021009,1427320.5895990354,1576279.8781589419,1643947.4342358885,1535842.9331822707,1588006.327509875,1537041.1669998143,1520028.6787021009
KSM-USD,2021-05-30,1306899.0715366988,1272508.1341192175,1176831.3035441786,1111267.8498878898,1069346.6067775984,1030198.5178986124,1057596.5135876792,1306899.0715366988,1272508.1341192175,1176831.3035441786,1111267.8498878898,1069346.6067775984,1030198.5178986124
KSM-USD,2021-08-29,816470.9659828003,846556.6329510752,806559.8605224648,849648.0053109163,943818.7435673666,1256926.3897771854,1320558.7930916983,816470.9659828003,846556.6329510752,806559.8605224648,849648.0053109163,943818.7435673666,1256926.3897771854
KSM-USD,2023-12-20,959705.218493685,935600.3692507551,866507.4772289769,826011.1000284986,947493.7893960853,968842.3534389666,1245150.2417289927,959705.218493685,935600.3692507551,866507.4772289769,826011.1000284986,947493.7893960853,968842.3534389666
KSM-USD,2024-11-20,1373428.0711653559,1362310.5133369432,1312092.8369222444,1276931.228896134,1251737.1334155195,1287345.7264354434,3980659.4398928797,1373428.0711653559,1362310.5133369432,1312092.8369222444,1276931.228896134,1251737.1334155195,1287345.7264354434
KSM-USD,2025-05-07,651673.804333909,628041.3875713047,635016.9053814189,632503.4055679558,740648.2037455058,968237.1645651103,1268254.1174165378,651673.804333909,628041.3875713047,635016.9053814189,632503.4055679558,740648.2037455058,968237.1645651103
KUB-USD,2022-01-09,2045658.3575414992,1902827.5880258624,1878194.1407667012,2016244.9192236154,2303673.34589615,2078112.9132685573,2316046.129462642,2045658.3575414992,1902827.5880258624,1878194.1407667012,2016244.9192236154,2303673.34589615,2078112.9132685573
KUB-USD,2022-06-22,619146.6486806,593569.9866079628,694813.1899728903,674229.5440555635,650039.1247980912,634894.4479425908,1159559.5847027842,619146.6486806,593569.9866079628,694813.1899728903,674229.5440555635,650039.1247980912,634894.4479425908
KUB-USD,2022-08-31,1232211.589660191,1101889.4878941923,1241679.5427061412,1264980.6186965788,1604965.517754144,2893387.5951602785,2899035.8721036324,1232211.589660191,1101889.4878941923,1241679.5427061412,1264980.6186965788,1604965.517754144,2893387.5951602785
KUB-USD,2022-11-03,374889.204957352,395639.3058603571,894212.1647543239,1263397.1410312103,1210205.0183273053,1110755.7654705408,2916106.0514361733,374889.204957352,395639.3058603571,894212.1647543239,1263397.1410312103,1210205.0183273053,1110755.7654705408
KUB-USD,2023-12-09,636347.7261318935,946297.2173601518,1074454.5422883418,1385623.9194075277,1349861.6744346796,1352800.3215499546,1931805.7451086687,636347.7261318935,946297.2173601518,1074454.5422883418,1385623.9194075277,1349861.6744346796,1352800.3215499546
KUB-USD,2024-10-04,394540.64408959565,377730.6696650394,385153.5638280751,367252.1329407654,383498.41943171853,794954.7696239495,1110397.7435841444,394540.64408959565,377730.6696650394,385153.5638280751,367252.1329407654,383498.41943171853,794954.7696239495
LAYER-USD,2020-08-25,10579128.90320392,9235542.097143907,8297562.783826378,7575343.77259538,6712689.888166862,6060804.391446074,6328851.670442028,10579128.90320392,9235542.097143907,8297562.783826378,7575343.77259538,6712689.888166862,6060804.391446074
LAYER-USD,2020-08-30,6060804.391446074,6328851.670442028,6081276.622342507,5595596.667431055,5463970.444828307,4916756.318809943,4812771.230609753,6060804.391446074,6328851.670442028,6081276.622342507,5595596.667431055,5463970.444828307,4916756.318809943
LAYER-USD,2020-09-08,4316556.330257187,4127578.0760213914,3889300.4590643034,3771402.4640046093,3503624.8182281693,3526188.8907358656,3585038.908663857,4316556.330257187,4127578.0760213914,3889300.4590643034,3771402.4640046093,3503624.8182281693,3526188.8907358656
LAYER-USD,2020-10-02,2720104.8799576517,2714001.6410338082,2752659.1597863454,2927348.202590429,2861303.7747584474,2897137.4146878356,3113947.402491393,2720104.8799576517,2714001.6410338082,2752659.1597863454,2927348.202590429,2861303.7747584474,2897137.4146878356
LAYER-USD,2020-10-06,2861303.7747584474,2897137.4146878356,3113947.402491393,3565072.057643967,4014495.2956104493,5912585.338884197,6892862.309167992,2861303.7747584474,2897137.4146878356,3113947.402491393,3565072.057643967,4014495.2956104493,5912585.338884197
LAYER-USD,2020-11-19,2923851.336652936,3088278.1832871023,3111961.443214828,2952636.8410591725,2902871.1328423987,2760711.8624519915,3160337.7405330096,2923851.336652936,3088278.1832871023,3111961.443214828,2952636.8410591725,2902871.1328423987,2760711.8624519915
LAYER-USD,2020-11-25,3160337.7405330096,3177655.396389071,3181473.3162864167,3109360.2758011203,3106392.4947920917,2949755.128953248,3062679.511815689,3160337.7405330096,3177655.396389071,3181473.3162864167,3109360.2758011203,3106392.4947920917,2949755.128953248
LAYER-USD,2021-01-01,3737978.925120921,3676557.556682114,3623781.635357725,3494509.680496823,3517056.945484043,3447751.43345238,3281515.6256507467,3737978.925120921,3676557.556682114,3623781.635357725,3494509.680496823,3517056.945484043,3447751.43345238
LAYER-USD,2021-01-20,1952002.3982531915,1902296.746974613,1888713.273399159,1907394.0447813575,1909451.6882179496,1972168.8960683197,3086984.932958293,1952002.3982531915,1902296.746974613,1888713.273399159,1907394.0447813575,1909451.6882179496,1972168.8960683197
LAYER-USD,2021-01-28,2985027.7223166893,2803498.2618638636,2758117.2455609227,2753511.1640851777,2635169.5742540983,2504990.946690892,2981415.053224164,2985027.7223166893,2803498.2618638636,2758117.2455609227,2753511.1640851777,2635169.5742540983,2504990.946690892
LAYER-USD,2021-02-02,2504990.946690892,2981415.053224164,4504496.709027488,5293699.363291041,5068881.019084067,4822044.970709962,4393325.612682144,2504990.946690892,2981415.053224164,4504496.709027488,5293699.363291041,5068881.019084067,4822044.970709962
LAYER-USD,2021-02-10,3577243.508463209,3249080.391403534,3269261.9063460724,3332237.4526007622,3161025.0286747073,3075579.108358764,3129396.806173291,3577243.508463209,3249080.391403534,3269261.9063460724,3332237.4526007622,3161025.0286747073,3075579.108358764
LAYER-USD,2021-02-17,3050739.4032467306,2929090.522550652,2693984.7323095016,2568655.090043789,2375736.405584135,2523917.3146877913,2401266.0522048688,3050739.4032467306,2929090.522550652,2693984.7323095016,2568655.090043789,2375736.405584135,2523917.3146877913
LAYER-USD,2021-03-05,1888385.7252532626,1809082.0918382746,1711463.325660795,1678940.7658581159,1613979.6206762448,1486234.048097223,1362370.1379418157,1888385.7252532626,1809082.0918382746,1711463.325660795,1678940.7658581159,1613979.6206762448,1486234.048097223
LAYER-USD,2021-03-11,1362370.1379418157,1416315.7531424914,1445856.1557457906,1437775.7792801757,1504279.8143362182,1628901.2260472388,1709857.0096849897,1362370.1379418157,1416315.7531424914,1445856.1557457906,1437775.7792801757,1504279.8143362182,1628901.2260472388
LAYER-USD,2021-03-16,1628901.2260472388,1709857.0096849897,1881989.0339430047,1773151.681400084,1742868.696788041,1604935.0916170396,1504724.3365277252,1628901.2260472388,1709857.0096849897,1881989.0339430047,1773151.681400084,1742868.696788041,1604935.0916170396
LAYER-USD,2021-04-07,1076619.208162061,1081054.7618244227,1045625.9284021445,1100469.754257229,1055131.9286709987,1071936.236232298,1073907.3319748307,1076619.208162061,1081054.7618244227,1045625.9284021445,1100469.754257229,1055131.9286709987,1071936.236232298
LAYER-USD,2021-04-23,1283613.1892572304,1293085.1745055935,1300579.5235870802,1261080.6598925702,1164457.450096592,1297757.9138985572,1426525.465853496,1283613.1892572304,1293085.1745055935,1300579.5235870802,1261080.6598925702,1164457.450096592,1297757.9138985572
LAYER-USD,2021-05-23,2730832.6751647913,2937983.6308165547,3173843.0507428497,3386046.5120369405,3467740.128454276,3404712.9874963164,3509138.6777887866,2730832.6751647913,2937983.6308165547,3173843.0507428497,3386046.5120369405,3467740.128454276,3404712.9874963164
LAYER-USD,2021-08-04,14524630.635935456,14406995.556554332,14376952.506401686,14487513.0447728,14209254.110256426,14331600.575133638,14445961.544613414,14524630.635935456,14406995.556554332,14376952.506401686,14487513.0447728,14209254.110256426,14331600.575133638
LAYER-USD,2021-08-18,10248896.293702208,10667343.329948463,10228206.127622351,9961132.035732178,9909042.562921437,9713165.389431277,9673325.47262894,10248896.293702208,10667343.329948463,10228206.127622351,9961132.035732178,9909042.562921437,9713165.389431277
